animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
29237,RAAAG1041125001,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,旺宏電子,,OPEN,所內籠位：B1,,2015-11-25,2999-12-31,2023-05-16,2015-11-25,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/211eae97-66e4-40be-9912-b76e082212ad.JPG,,2023-05-16,新竹市南寮里海濱路250號,(03)5368329
29236,RAAAG1041118001,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,天府路二段,,OPEN,所內籠位：C13,,2015-11-18,2999-12-31,2023-05-16,2015-11-18,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/17956c08-ada2-4119-9e6d-45ec00396242.jpg,,2023-05-16,新竹市南寮里海濱路250號,(03)5368329
29231,RAAAG1040630001,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,慈雲路,,OPEN,所內籠位：C9,,2015-06-30,2999-12-31,2023-05-16,2015-06-30,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/fb34e16c-9c98-4787-a7f8-b11a86e39573.jpg,,2023-05-16,新竹市南寮里海濱路250號,(03)5368329
234313,110120701,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,承德路四段,,OPEN,127急傷回,,2022-01-18,2999-12-31,2023-05-15,2021-12-07,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1671598434087.png,,2023-05-15,臺北市內湖區安美街191號,(02)87913254
306880,112-A012D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,斗六市仁義路,,OPEN,,,2023-05-05,2999-12-31,2023-05-12,2023-05-05,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1683283877278.png,,2023-05-12,雲林縣斗六市雲林路二段517號,(05)5523300
201934,RAAAG1100410001,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,千甲路,,OPEN,所內籠位：C23,,2022-02-21,2999-12-31,2023-05-11,2021-04-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/9463c4ca-303a-4193-b486-48f77258bda1.JPG,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
201936,RAAAG1100410002,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,千甲路,,OPEN,所內籠位：C23,,2022-02-21,2999-12-31,2023-05-11,2021-04-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/d8a31b0b-89d0-4aa4-9eab-663cba5eb84d.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
201938,RAAAG1100410003,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,千甲路,,OPEN,所內籠位：C25,,2022-02-21,2999-12-31,2023-05-11,2021-04-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/773d1a97-1650-413b-af3e-b94da55defde.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
201940,RAAAG1100410004,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,千甲路,,OPEN,所內籠位：C4,,2022-02-21,2999-12-31,2023-05-11,2021-04-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/edc0a14e-b141-47a8-9bfa-ac5da40d3259.JPG,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
201948,RAAAG1100410006,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,千甲路,,OPEN,所內籠位：C25,,2022-02-21,2999-12-31,2023-05-11,2021-04-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/08cce62a-8be0-4d7f-ba0c-00e3abc9fa63.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
201950,RAAAG1100410007,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,棕灰色,ADULT,T,F,千甲路,,OPEN,所內籠位：C25,,2022-02-21,2999-12-31,2023-05-11,2021-04-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/4b04564b-375b-4243-87ff-2f5dc19b59d3.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
205429,RAAAG1100506002,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,浸水街,,OPEN,所內籠位：A2,,2021-05-14,2999-12-31,2023-05-11,2021-05-06,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/2bfda2b9-26f5-4761-89cb-964febbf970a.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
188400,RAAAG1091211005,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,ADULT,T,F,牛埔南路,,OPEN,所內籠位：C20,,2020-12-19,2999-12-31,2023-05-11,2020-12-11,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/d2993a0e-9a3b-4326-8fc2-473b0af40645.JPG,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
244720,RAAAG1110303002,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑白色,CHILD,T,F,天府路,,OPEN,所內籠位：A7,,2022-03-03,2999-12-31,2023-05-11,2022-03-03,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/5fae74cf-d02e-4a3f-bd1e-5ed0a157cb94.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
244724,RAAAG1110303003,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,SMALL,黑黃色,CHILD,T,F,天府路,,OPEN,所內籠位：A7,,2022-03-03,2999-12-31,2023-05-11,2022-03-03,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/69673892-9c61-4e99-a610-cc3b66e48dae.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
247121,RAAAG1110318001,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,千甲路,,OPEN,所內籠位：A13,,2022-03-18,2999-12-31,2023-05-11,2022-03-18,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/f4751407-20a3-4b53-b585-8c401e6aa24f.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
305335,OAAAG1120426005,19,79,花蓮縣狗貓躍動園區,貓,混種貓                 ,F,SMALL,白色,CHILD,T,F,卓溪鄉古風村崙天36號,,OPEN,,,2023-05-11,2999-12-31,2023-05-11,2023-04-26,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1682496329451.png,,2023-05-11,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
251894,RAAAG1110422004,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑白色,CHILD,T,F,海埔路,,OPEN,所內籠位：A14,,2022-04-22,2999-12-31,2023-05-11,2022-04-22,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/b526fc8a-bb4e-42eb-af17-11d58991e743.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
251896,RAAAG1110422006,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,SMALL,黑白色,CHILD,T,F,海埔路,,OPEN,所內籠位：A14,,2022-04-22,2999-12-31,2023-05-11,2022-04-22,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/510956c8-6477-4b62-85b4-0c5d0c42f6f5.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
307585,S120510-25,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-05-10,2999-12-31,,2023-05-10,臺南市動物之家善化站,,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
255500,RAAAG1110517002,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,篤行路,,OPEN,所內籠位：B4,,2022-05-17,2999-12-31,2023-05-11,2022-05-17,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/5513271c-facb-4c4a-94fa-ef68ec393cab.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
266094,RAAAG1110720001,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黃色,CHILD,T,F,海埔路,,OPEN,所內籠位：A3,,2022-07-27,2999-12-31,2023-05-11,2022-07-20,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/7b147183-e23e-41ab-bb30-d1eaf345656f.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
278003,RAAAG1111012001,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,新港南路,,OPEN,所內籠位：隔離舍,,2022-10-12,2999-12-31,2023-05-11,2022-10-12,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/4cd07222-ae52-4cc1-8163-d53c2b958ef5.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
280510,RAAAG1111031006,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,海濱路,,OPEN,所內籠位：A8,,2022-11-07,2999-12-31,2023-05-11,2022-10-31,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/d929e01f-de77-42cf-bb0f-8bd070fc8cb3.jpg,,2023-05-11,新竹市南寮里海濱路250號,(03)5368329
282498,RAAAG1111110003,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,ADULT,T,F,海濱路,,OPEN,所內籠位：B10,,2022-11-17,2999-12-31,2023-05-10,2022-11-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/32491a04-a500-46cc-a442-332344f7a84d.jpg,,2023-05-10,新竹市南寮里海濱路250號,(03)5368329
282500,RAAAG1111110005,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,海濱路,,OPEN,所內籠位：B10,,2022-11-17,2999-12-31,2023-05-10,2022-11-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/8490bcd9-1be5-4b37-8d99-13f5b03dd876.jpg,,2023-05-10,新竹市南寮里海濱路250號,(03)5368329
282501,RAAAG1111110006,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,海濱路,,OPEN,所內籠位：B10,,2022-11-17,2999-12-31,2023-05-10,2022-11-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/88dae7d0-9987-4569-8a20-cbe1ac92cd52.jpg,,2023-05-10,新竹市南寮里海濱路250號,(03)5368329
282502,RAAAG1111110007,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,海濱路,,OPEN,所內籠位：C7,,2022-11-17,2999-12-31,2023-05-10,2022-11-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/aa426799-60f0-4b85-82a1-c31fdd1d77a8.jpg,,2023-05-10,新竹市南寮里海濱路250號,(03)5368329
282508,RAAAG1111110012,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,SMALL,黃色,CHILD,T,F,中華路六段,,OPEN,所內籠位：C7,,2022-11-17,2999-12-31,2023-05-10,2022-11-10,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/adfdbd72-5fda-42d4-9740-f3c0ffe32e1d.jpg,,2023-05-10,新竹市南寮里海濱路250號,(03)5368329
235619,RAAAG1101215007,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,SMALL,黑黃色,CHILD,T,F,海濱路,,OPEN,所內籠位：A2,,2021-12-15,2999-12-31,2023-05-10,2021-12-15,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/9a94059c-65f6-49ff-99bd-3b03f0b3b5f1.jpg,,2023-05-10,新竹市南寮里海濱路250號,(03)5368329
306980,1120504D01,22,82,金門縣動物收容中心,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,,,OPEN,,,2023-05-05,2999-12-31,2023-05-08,2023-05-04,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1683508136645.png,,2023-05-08,金門縣金湖鎮裕民農莊20號,(082)336625
171950,CAAAG1090807015,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,ADULT,F,F,大潭里電廠五路.六路交岔口工地水溝,,OPEN,,,2020-08-08,2999-12-31,2023-05-06,2020-08-07,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/45d9c6d8-ab1f-460f-b27f-1c1d23f31d7f.JPG,,2023-05-06,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
306281,1120502D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,,,OPEN,,,2023-05-03,2999-12-31,2023-05-03,2023-05-02,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1683092008734.png,,2023-05-03,金門縣金湖鎮裕民農莊20號,(082)336625
306064,S120501-02,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,F,F,,,OPEN,本案犬隻有追車咬人行為認養前請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-05-08,2999-12-31,2023-05-02,2023-05-01,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1682996198794.png,,2023-05-02,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
305578,AAACG1120427002,3,51,新北市新店區公立動物之家,貓,混種貓                 ,N,SMALL,黑白色,CHILD,F,F,魚中魚,,OPEN,,,2023-04-27,2999-12-31,2023-04-27,2023-04-27,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1682579260833.png,,2023-04-27,新北市新店區安泰路235號,(02)22159462
305573,AAACG1120427001,3,51,新北市新店區公立動物之家,貓,混種貓                 ,N,SMALL,虎斑色,CHILD,F,F,魚中魚,,OPEN,,,2023-04-27,2999-12-31,2023-04-27,2023-04-27,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1682579107672.png,,2023-04-27,新北市新店區安泰路235號,(02)22159462
305267,S120426-03,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,頂秀祐48號,,OPEN,本案犬隻有追車咬人行為認養前請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約,,2023-05-02,2999-12-31,,2023-04-26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1682555987877.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
305279,AAAGG1120426001,3,56,新北市瑞芳區公立動物之家,狗,米格魯犬,F,MEDIUM,咖啡白色,ADULT,F,F,菁桐車站,,OPEN,,,2023-04-26,2999-12-31,,2023-04-26,新北市瑞芳區公立動物之家,,,,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
305235,HAAAG11204251124,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,南投縣埔里鎮南村里南村路,,OPEN,,,2023-04-25,2999-12-31,2023-04-26,2023-04-25,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1682476073990.png,,2023-04-26,南投縣南投市嶺興路36-1號,(049)2225440
305226,S120425-05,16,74,臺南市動物之家善化站,狗,柴犬                  ,F,MEDIUM,黃色,ADULT,F,F,同安寮,,OPEN,本案犬隻有咬人行為認養前請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-05-01,2999-12-31,,2023-04-25,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1682474423447.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
28866,CAAAG1060905004,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,MEDIUM,白色,ADULT,F,F,龍岡里龍岡路三段４１２巷,,OPEN,,,2018-03-01,2999-12-31,2023-04-25,2017-09-05,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/fb94da5d-2d32-4944-8771-2bf32ee7d119.JPG,,2023-04-25,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
286373,OAAAG1111206003,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,棕色,ADULT,T,F,不擬續養,,OPEN,,,2022-12-06,2999-12-31,2023-04-21,2022-12-06,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1670301216993.png,,2023-04-21,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
303660,112-H059D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,北港鎮光復里,,OPEN,,,2023-04-14,2999-12-31,2023-04-21,2023-04-14,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1681473146805.png,,2023-04-21,雲林縣斗六市雲林路二段517號,(05)5523300
304261,S120419-22,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑虎斑色,ADULT,F,F,渡子頭91之3號,,OPEN,本案犬隻有追車咬人行為認養前請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-04-25,2999-12-31,2023-04-20,2023-04-19,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1681978370500.png,,2023-04-20,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
304305,1120417D03,22,82,金門縣動物收容中心,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,,,OPEN,,,2023-04-24,2999-12-31,2023-04-20,2023-04-17,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1681978346299.png,,2023-04-20,金門縣金湖鎮裕民農莊20號,(082)336625
293376,CAAAG1120202012,6,61,桃園市動物保護教育園區,貓,混種貓                 ,F,MEDIUM,花色,ADULT,T,F,頭洲里青田路１９９巷５弄,,OPEN,,,2023-04-01,2999-12-31,2023-04-20,2023-02-02,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1675322212191.png,,2023-04-20,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
304078,1120403D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,MEDIUM,黑虎斑色,ADULT,F,F,,,OPEN,,,2023-04-19,2999-12-31,2023-04-19,2023-04-03,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1681863645919.png,,2023-04-19,金門縣金湖鎮裕民農莊20號,(082)336625
304015,AAAGG1120418001,3,56,新北市瑞芳區公立動物之家,狗,臘腸犬,F,SMALL,黑色,ADULT,T,F,瑞芳區,,OPEN,,,2023-04-18,2999-12-31,2023-04-18,2023-04-18,新北市瑞芳區公立動物之家,,,2023-04-18,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
303249,1120406D02,22,82,金門縣動物收容中心,狗,混種犬          ,F,SMALL,黃色,CHILD,T,F,,,OPEN,,,2023-04-07,2999-12-31,2023-04-12,2023-04-06,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1681281644835.png,,2023-04-12,金門縣金湖鎮裕民農莊20號,(082)336625
303031,S120411-16,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,渡子頭150之2號,,OPEN,本案犬隻有追車追人行為認養請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-04-17,2999-12-31,,2023-04-11,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1681193604561.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
302580,S120407-11,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,東西庄里西庄,,OPEN,本案犬隻有追車追人行為認養請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-04-13,2999-12-31,2023-04-07,2023-04-07,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1681091412739.png,,2023-04-07,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
299283,FAABG11203156005,10,68,臺中市動物之家后里園區,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,南興公園,,OPEN,,,2023-04-06,2999-12-31,2023-04-07,2023-03-15,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1680830308939.png,,2023-04-07,臺中市后里區堤防路370號,(04)25588024
203315,CAAAG1100421001,6,61,桃園市動物保護教育園區,貓,混種貓                 ,N,SMALL,黑白色,CHILD,F,F,新生路,,OPEN,,,2021-04-21,2999-12-31,2023-04-06,2021-04-21,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/d3389842-8432-43c0-9544-0529cbf01357.jpg,,2023-04-06,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
301088,112-H047D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,崙背鄉大有村,,OPEN,,,2023-03-25,2999-12-31,2023-03-31,2023-03-25,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1679743361282.png,,2023-03-31,雲林縣斗六市雲林路二段517號,(05)5523300
301090,112-H049D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,斗南鎮石溪里,,OPEN,,,2023-03-25,2999-12-31,2023-03-31,2023-03-25,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1679743508347.png,,2023-03-31,雲林縣斗六市雲林路二段517號,(05)5523300
296575,HAAAG1120223C1,12,70,南投縣公立動物收容所,貓,混種貓                 ,F,SMALL,黃色,ADULT,T,F,南投縣南投市中華路,,OPEN,通知飼主領回中,,2023-03-30,2999-12-31,2023-03-30,2023-02-23,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1677217931021.png,,2023-03-30,南投縣南投市嶺興路36-1號,(049)2225440
292129,CAAAG1120116009,6,61,桃園市動物保護教育園區,貓,混種貓                 ,M,MEDIUM,虎斑白色,ADULT,F,F,雲林里建國東路１２巷,,OPEN,,,2023-03-29,2999-12-31,2023-03-29,2023-01-16,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1673849951162.png,,2023-03-29,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
294762,112021306,2,49,臺北市動物之家,貓,混種貓                 ,F,MEDIUM,虎斑白色,ADULT,T,F,光武里復興南路一段１０７巷５弄,,OPEN,202301243,,2023-03-27,2999-12-31,2023-03-27,2023-02-13,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1676269793669.png,,2023-03-27,臺北市內湖區安美街191號,(02)87913254
